data_compra;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;hora_compra;quantidade;valor_total;forma_pagamento
2026-02-03;1839;Porto Alegre;Rafael Oliveira;Smartphone;Arlene Allison;Masculino;06:11:51;4;6000,0;Cartão de Crédito
2026-02-04;428;São Paulo;Aline Maria;Tablet;Billy Rosol;Feminino;03:46:41;4;4800,0;Boleto
2026-02-04;816;São Paulo;Aline Maria;Smartphone;Janet Tindall;Masculino;11:47:44;1;1500,0;Pix
2026-02-04;1010;Salvador;Juliana Santos;Notebook;Ernest Tuck;Feminino;18:17:45;1;3500,0;Pix
2026-02-04;1209;Belo Horizonte;Ana Paula;Smartwatch;Tanya Barclay;Feminino;05:20:47;5;4000,0;Boleto
2026-02-04;1425;Salvador;Thiago Pereira;Fone de Ouvido;George Riester;Feminino;19:00:48;4;1000,0;Boleto
2026-02-05;111;São Paulo;Aline Maria;Smartphone;Grace Figueroa;Masculino;12:52:39;1;1500,0;Boleto
2026-02-05;564;Salvador;Juliana Santos;Smartwatch;Karen Escalera;Masculino;06:11:42;3;2400,0;Boleto
2026-02-05;612;São Paulo;Aline Maria;Notebook;Fay Bower;Feminino;19:39:43;3;10500,0;Pix
2026-02-05;1793;Salvador;Thiago Pereira;Smartwatch;Violeta Murray;Masculino;20:58:51;5;4000,0;Dinheiro
2026-02-06;454;Porto Alegre;Mariana Lima;Notebook;David Baker;Masculino;07:30:41;1;3500,0;Dinheiro
2026-02-06;1386;Porto Alegre;Mariana Lima;Notebook;Corrine Ward;Masculino;13:29:48;1;3500,0;Pix
2026-02-06;1539;Porto Alegre;Rafael Oliveira;Smartphone;Joseph Dee;Masculino;21:13:49;5;7500,0;Pix
2026-02-06;1603;Salvador;Juliana Santos;Smartphone;Jane Gabaldon;Masculino;01:48:50;3;4500,0;Cartão de Crédito
2026-02-06;1794;Rio de Janeiro;Bruno Costa;Smartphone;Robert Kreitner;Masculino;16:11:51;2;3000,0;Dinheiro
2026-02-06;1877;Rio de Janeiro;Bruno Costa;Smartphone;Ali Soto;Feminino;02:42:51;3;4500,0;Dinheiro
2026-02-07;64;Porto Alegre;Rafael Oliveira;Notebook;Georgina Sadler;Masculino;07:36:39;2;7000,0;Dinheiro
2026-02-07;741;São Paulo;Lucas Silva;Fone de Ouvido;Robert Valdez;Masculino;01:04:43;4;1000,0;Pix
2026-02-07;810;Salvador;Juliana Santos;Smartwatch;Melissa Hawkins;Feminino;19:39:44;5;4000,0;Boleto
2026-02-07;1852;São Paulo;Aline Maria;Fone de Ouvido;Katherine Heineman;Feminino;19:24:51;5;1250,0;Dinheiro
2026-02-07;1903;Salvador;Juliana Santos;Fone de Ouvido;David Ortiz;Masculino;12:41:51;5;1250,0;Cartão de Crédito
2026-02-08;48;Salvador;Thiago Pereira;Fone de Ouvido;Leslie Mccutchen;Feminino;03:14:39;2;500,0;Boleto
2026-02-08;52;Porto Alegre;Mariana Lima;Notebook;Brenda Carlson;Masculino;14:02:39;3;10500,0;Dinheiro
2026-02-08;193;São Paulo;Aline Maria;Tablet;Deborah Sowl;Masculino;22:07:40;2;2400,0;Dinheiro
2026-02-08;298;São Paulo;Lucas Silva;Tablet;Jane Cade;Feminino;05:26:41;1;1200,0;Cartão de Crédito
2026-02-08;512;São Paulo;Aline Maria;Smartphone;Ellen Polly;Feminino;23:54:42;3;4500,0;Dinheiro
2026-02-08;1032;Porto Alegre;Mariana Lima;Tablet;Sarah Nedley;Masculino;05:41:45;5;6000,0;Cartão de Crédito
2026-02-08;1589;Rio de Janeiro;Bruno Costa;Smartwatch;Julia Davis;Feminino;20:50:49;4;3200,0;Pix
2026-02-09;168;Belo Horizonte;Fernando Alves;Notebook;Jennifer Ursprung;Feminino;03:06:40;4;14000,0;Dinheiro
2026-02-09;925;São Paulo;Lucas Silva;Tablet;Gordon Nelson;Masculino;06:08:44;2;2400,0;Boleto
2026-02-09;983;Salvador;Juliana Santos;Fone de Ouvido;Andrew Mullins;Feminino;13:44:45;1;250,0;Pix
2026-02-09;1439;Salvador;Thiago Pereira;Smartwatch;Derek Springfield;Masculino;10:01:48;1;800,0;Boleto
2026-02-09;1635;Rio de Janeiro;Bruno Costa;Smartphone;Michael Crane;Feminino;12:19:50;3;4500,0;Cartão de Crédito
2026-02-10;982;São Paulo;Lucas Silva;Fone de Ouvido;Constance Rolland;Feminino;00:36:45;4;1000,0;Pix
2026-02-10;1248;Rio de Janeiro;Carla Souza;Notebook;Elva Cooper;Feminino;06:58:47;3;10500,0;Pix
2026-02-11;314;Rio de Janeiro;Bruno Costa;Smartphone;Donna Barrera;Masculino;02:44:41;1;1500,0;Pix
2026-02-11;496;Rio de Janeiro;Carla Souza;Fone de Ouvido;Raymond Elkins;Masculino;07:24:42;4;1000,0;Pix
2026-02-11;527;Rio de Janeiro;Bruno Costa;Notebook;Donna Gallup;Feminino;00:08:42;1;3500,0;Pix
2026-02-11;1409;Belo Horizonte;Fernando Alves;Smartwatch;Jennifer Lee;Feminino;17:14:48;4;3200,0;Dinheiro
2026-02-11;1473;Porto Alegre;Mariana Lima;Notebook;Lloyd Gaskins;Feminino;11:45:49;5;17500,0;Cartão de Crédito
2026-02-11;1896;Porto Alegre;Rafael Oliveira;Smartphone;Kara Salazar;Masculino;00:47:51;4;6000,0;Cartão de Crédito
2026-02-12;273;São Paulo;Aline Maria;Smartwatch;Charles Young;Masculino;08:06:40;3;2400,0;Boleto
2026-02-12;1146;Rio de Janeiro;Carla Souza;Tablet;Bobby Stevens;Masculino;13:27:46;5;6000,0;Boleto
2026-02-12;1187;Rio de Janeiro;Bruno Costa;Smartphone;Amanda Giese;Feminino;23:23:47;1;1500,0;Pix
2026-02-12;1283;Salvador;Juliana Santos;Tablet;David Hernanez;Masculino;13:48:48;3;3600,0;Cartão de Crédito
2026-02-13;1003;Rio de Janeiro;Bruno Costa;Notebook;Roberta Skill;Feminino;07:33:45;1;3500,0;Pix
2026-02-13;1080;Rio de Janeiro;Carla Souza;Notebook;Charles Gaston;Feminino;22:32:46;5;17500,0;Pix
2026-02-13;1345;Rio de Janeiro;Carla Souza;Fone de Ouvido;Christine Crist;Feminino;19:37:48;1;250,0;Cartão de Crédito
2026-02-13;1584;Porto Alegre;Mariana Lima;Notebook;Ann Murry;Masculino;17:11:49;3;10500,0;Dinheiro
2026-02-13;1867;Porto Alegre;Mariana Lima;Fone de Ouvido;Inez Slaughter;Masculino;08:49:51;4;1000,0;Boleto
2026-02-14;385;Rio de Janeiro;Carla Souza;Smartwatch;Sara Haran;Feminino;07:51:41;4;3200,0;Cartão de Crédito
2026-02-14;423;São Paulo;Lucas Silva;Smartphone;Bill Burtch;Feminino;16:29:41;2;3000,0;Cartão de Crédito
2026-02-14;692;Salvador;Juliana Santos;Fone de Ouvido;Carol Oquendo;Masculino;12:04:43;3;750,0;Pix
2026-02-14;752;Porto Alegre;Mariana Lima;Smartwatch;Susan Weekley;Masculino;08:55:44;2;1600,0;Cartão de Crédito
2026-02-14;939;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Debbie Serra;Masculino;16:26:45;4;1000,0;Cartão de Crédito
2026-02-14;1047;São Paulo;Lucas Silva;Fone de Ouvido;Lisa Kuns;Feminino;14:47:45;4;1000,0;Pix
2026-02-14;1218;Belo Horizonte;Ana Paula;Fone de Ouvido;Carl Carter;Masculino;19:41:47;3;750,0;Pix
2026-02-14;1220;Salvador;Thiago Pereira;Smartwatch;Darryl Burke;Feminino;06:42:47;4;3200,0;Dinheiro
2026-02-14;1284;Salvador;Juliana Santos;Tablet;Joyce Nichols;Feminino;17:17:48;3;3600,0;Cartão de Crédito
2026-02-14;1408;Porto Alegre;Rafael Oliveira;Tablet;Arline Grubb;Feminino;12:36:48;1;1200,0;Boleto
2026-02-14;1562;São Paulo;Lucas Silva;Smartphone;Matthew Wilson;Feminino;09:34:49;5;7500,0;Dinheiro
2026-02-14;1665;Belo Horizonte;Ana Paula;Tablet;Robin Murphy;Masculino;23:19:50;5;6000,0;Boleto
2026-02-15;343;Salvador;Juliana Santos;Tablet;Mike Lindsay;Masculino;07:26:41;5;6000,0;Pix
2026-02-15;778;São Paulo;Aline Maria;Tablet;Marquita Dudley;Feminino;04:09:44;1;1200,0;Dinheiro
2026-02-15;809;Porto Alegre;Mariana Lima;Fone de Ouvido;Sonia Duncan;Feminino;21:03:44;5;1250,0;Boleto
2026-02-15;877;Belo Horizonte;Ana Paula;Tablet;Jackie Cruz;Masculino;20:06:44;2;2400,0;Cartão de Crédito
2026-02-15;1162;Belo Horizonte;Fernando Alves;Smartphone;Valerie Witt;Masculino;02:01:46;1;1500,0;Cartão de Crédito
2026-02-15;1378;São Paulo;Aline Maria;Fone de Ouvido;Margaret Burnett;Feminino;03:40:48;5;1250,0;Boleto
2026-02-15;1560;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Rochelle Lister;Masculino;23:47:49;4;1000,0;Boleto
2026-02-16;248;São Paulo;Lucas Silva;Smartwatch;George Herman;Feminino;05:36:40;3;2400,0;Cartão de Crédito
2026-02-16;481;São Paulo;Aline Maria;Fone de Ouvido;Kenny Bright;Feminino;13:00:42;1;250,0;Boleto
2026-02-16;797;Salvador;Thiago Pereira;Smartphone;Gregory Lowery;Masculino;07:27:44;2;3000,0;Dinheiro
2026-02-16;820;São Paulo;Lucas Silva;Smartphone;Shari Guth;Masculino;12:53:44;3;4500,0;Cartão de Crédito
2026-02-16;1792;Rio de Janeiro;Carla Souza;Notebook;Nicholas Parnell;Feminino;00:03:51;5;17500,0;Dinheiro
2026-02-16;1929;Belo Horizonte;Ana Paula;Smartwatch;Marion Gardiner;Feminino;04:43:51;2;1600,0;Dinheiro
2026-02-17;789;Rio de Janeiro;Carla Souza;Fone de Ouvido;Jay Hodges;Masculino;21:03:44;5;1250,0;Boleto
2026-02-17;1226;São Paulo;Aline Maria;Tablet;Cassandra Saul;Feminino;05:20:47;5;6000,0;Dinheiro
2026-02-17;1303;Belo Horizonte;Ana Paula;Fone de Ouvido;Santiago Simonson;Masculino;00:25:48;1;250,0;Cartão de Crédito
2026-02-18;112;Belo Horizonte;Fernando Alves;Smartphone;Edward Thomas;Feminino;07:04:39;1;1500,0;Cartão de Crédito
2026-02-18;412;São Paulo;Aline Maria;Smartwatch;David Garver;Masculino;18:38:41;4;3200,0;Boleto
2026-02-18;755;Porto Alegre;Mariana Lima;Fone de Ouvido;Francis Roberts;Feminino;19:21:44;3;750,0;Boleto
2026-02-18;1287;Porto Alegre;Rafael Oliveira;Smartwatch;Larry Hester;Masculino;06:03:48;5;4000,0;Dinheiro
2026-02-18;1984;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Susan Cloud;Feminino;19:53:52;3;750,0;Pix
2026-02-19;221;Porto Alegre;Mariana Lima;Fone de Ouvido;Luz Murphy;Feminino;11:36:40;4;1000,0;Boleto
2026-02-19;716;São Paulo;Aline Maria;Notebook;Donna Desmond;Masculino;19:58:43;3;10500,0;Pix
2026-02-19;1137;Rio de Janeiro;Carla Souza;Fone de Ouvido;Daniel Botello;Feminino;02:32:46;4;1000,0;Dinheiro
2026-02-19;1331;Salvador;Thiago Pereira;Smartphone;Maryellen Spicher;Feminino;03:32:48;1;1500,0;Boleto
2026-02-19;1363;Rio de Janeiro;Bruno Costa;Smartwatch;Juan Mabry;Feminino;10:32:48;2;1600,0;Boleto
2026-02-19;1796;Salvador;Thiago Pereira;Tablet;Paulette Rojas;Masculino;00:30:51;1;1200,0;Cartão de Crédito
2026-02-20;595;Salvador;Juliana Santos;Tablet;Craig Gray;Feminino;00:19:42;4;4800,0;Cartão de Crédito
2026-02-20;1522;Porto Alegre;Rafael Oliveira;Notebook;Bruce Caldwell;Feminino;05:18:49;4;14000,0;Boleto
2026-02-20;1992;Porto Alegre;Rafael Oliveira;Tablet;Martha Tetzloff;Feminino;00:11:52;3;3600,0;Cartão de Crédito
2026-02-21;278;Rio de Janeiro;Bruno Costa;Notebook;William Fore;Feminino;02:55:40;4;14000,0;Pix
2026-02-21;311;São Paulo;Aline Maria;Smartphone;Kay Miller;Masculino;12:13:41;1;1500,0;Boleto
2026-02-21;427;Porto Alegre;Mariana Lima;Tablet;Richard Loch;Feminino;16:54:41;3;3600,0;Boleto
2026-02-21;736;São Paulo;Lucas Silva;Fone de Ouvido;Joan Diaz;Masculino;11:32:43;4;1000,0;Pix
2026-02-21;870;Porto Alegre;Mariana Lima;Smartphone;Brenda Squire;Masculino;06:04:44;4;6000,0;Cartão de Crédito
2026-02-21;1652;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Blake Neaves;Feminino;18:24:50;5;1250,0;Pix
2026-02-21;1656;São Paulo;Lucas Silva;Notebook;Richard Long;Masculino;20:05:50;2;7000,0;Boleto
2026-02-21;1912;Rio de Janeiro;Bruno Costa;Tablet;Hazel Chamberlain;Feminino;15:43:51;1;1200,0;Cartão de Crédito
2026-02-22;116;Porto Alegre;Mariana Lima;Smartwatch;Russell Turnbull;Feminino;14:53:39;4;3200,0;Dinheiro
2026-02-22;295;Belo Horizonte;Fernando Alves;Tablet;Howard Sanchez;Masculino;00:54:41;4;4800,0;Boleto
2026-02-22;424;Porto Alegre;Mariana Lima;Smartwatch;Dolly Conner;Masculino;08:20:41;5;4000,0;Cartão de Crédito
2026-02-22;890;Belo Horizonte;Ana Paula;Smartwatch;Richard Clayton;Feminino;05:29:44;2;1600,0;Cartão de Crédito
2026-02-22;1410;Belo Horizonte;Ana Paula;Tablet;Mary Mccall;Masculino;15:59:48;5;6000,0;Cartão de Crédito
2026-02-23;90;Belo Horizonte;Fernando Alves;Tablet;Zenaida Brinson;Feminino;23:33:39;5;6000,0;Pix
2026-02-23;516;Rio de Janeiro;Carla Souza;Notebook;Laura Murphy;Feminino;17:13:42;4;14000,0;Cartão de Crédito
2026-02-23;543;Rio de Janeiro;Carla Souza;Notebook;Troy Wellman;Masculino;06:56:42;4;14000,0;Dinheiro
2026-02-24;105;Belo Horizonte;Fernando Alves;Smartwatch;Amanda Doolittle;Masculino;13:39:39;5;4000,0;Boleto
2026-02-24;573;Salvador;Juliana Santos;Fone de Ouvido;Theresa Mason;Feminino;16:19:42;4;1000,0;Pix
2026-02-24;847;Salvador;Thiago Pereira;Fone de Ouvido;Lawrence Vazquez;Feminino;10:29:44;1;250,0;Boleto
2026-02-24;1887;Rio de Janeiro;Carla Souza;Notebook;Antonio Thompson;Masculino;10:08:51;1;3500,0;Pix
2026-02-24;1993;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Mary Maloney;Feminino;02:55:52;1;250,0;Pix
2026-02-25;249;São Paulo;Aline Maria;Smartwatch;Clayton Bedgood;Masculino;08:37:40;2;1600,0;Pix
2026-02-26;55;São Paulo;Lucas Silva;Fone de Ouvido;Pamela Mcdaniel;Feminino;00:31:39;4;1000,0;Cartão de Crédito
2026-02-26;580;Belo Horizonte;Ana Paula;Smartwatch;Helene Pelfrey;Masculino;22:24:42;3;2400,0;Cartão de Crédito
2026-02-26;808;Rio de Janeiro;Carla Souza;Notebook;Christopher Vellekamp;Feminino;14:54:44;2;7000,0;Dinheiro
2026-02-26;949;Salvador;Thiago Pereira;Notebook;Charles Ball;Masculino;00:26:45;4;14000,0;Boleto
2026-02-26;1118;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Donald Trotz;Feminino;16:17:46;4;1000,0;Dinheiro
2026-02-26;1173;Porto Alegre;Mariana Lima;Fone de Ouvido;Jacqueline Cedillo;Masculino;23:03:47;2;500,0;Cartão de Crédito
2026-02-26;1214;Salvador;Juliana Santos;Fone de Ouvido;Elaina Kraft;Feminino;14:09:47;1;250,0;Boleto
2026-02-26;1750;Salvador;Juliana Santos;Notebook;Sandra Stone;Feminino;12:13:50;1;3500,0;Pix
2026-02-26;1913;São Paulo;Aline Maria;Tablet;Janet Ives;Masculino;14:30:51;1;1200,0;Cartão de Crédito
2026-02-26;1980;Porto Alegre;Rafael Oliveira;Notebook;Martha Hodges;Masculino;18:37:52;3;10500,0;Dinheiro
2026-02-27;70;Salvador;Thiago Pereira;Notebook;Michele Coates;Feminino;16:08:39;5;17500,0;Pix
2026-02-27;91;Belo Horizonte;Ana Paula;Tablet;Robert Hamilton;Masculino;21:29:39;5;6000,0;Boleto
2026-02-27;555;Rio de Janeiro;Carla Souza;Tablet;Mary Phillips;Feminino;14:19:42;3;3600,0;Cartão de Crédito
2026-02-27;1097;Porto Alegre;Rafael Oliveira;Smartwatch;John Williams;Feminino;03:42:46;1;800,0;Pix
2026-02-28;460;São Paulo;Aline Maria;Fone de Ouvido;Patricia Harden;Feminino;13:01:41;2;500,0;Boleto
2026-02-28;722;Belo Horizonte;Ana Paula;Tablet;Donald Nagy;Feminino;03:17:43;2;2400,0;Dinheiro
2026-03-01;373;Rio de Janeiro;Bruno Costa;Smartphone;Claude Bell;Feminino;23:22:41;5;7500,0;Boleto
2026-03-01;677;Rio de Janeiro;Bruno Costa;Tablet;Rebecca Fedele;Feminino;16:50:43;5;6000,0;Dinheiro
2026-03-01;702;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Diane Mcguirl;Feminino;11:14:43;2;500,0;Boleto
2026-03-01;1709;Belo Horizonte;Ana Paula;Tablet;Jamel Benavidez;Masculino;01:29:50;5;6000,0;Pix
2026-03-02;477;Salvador;Thiago Pereira;Tablet;Jose Moore;Masculino;18:16:42;4;4800,0;Pix
2026-03-02;1034;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Michael Stassi;Feminino;07:19:45;1;250,0;Dinheiro
2026-03-02;1151;Porto Alegre;Mariana Lima;Smartphone;Clara Mcnair;Masculino;10:07:46;2;3000,0;Cartão de Crédito
2026-03-02;1601;Rio de Janeiro;Bruno Costa;Tablet;Justin Johnson;Masculino;09:47:50;3;3600,0;Pix
2026-03-02;1745;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Ronnie Gragg;Feminino;14:27:50;4;1000,0;Dinheiro
2026-03-02;1798;Salvador;Thiago Pereira;Smartwatch;Mindy Wendt;Masculino;15:56:51;1;800,0;Dinheiro
2026-03-02;1811;São Paulo;Aline Maria;Smartphone;Joe Orr;Feminino;13:35:51;5;7500,0;Boleto
2026-03-02;1872;São Paulo;Lucas Silva;Fone de Ouvido;Charlene Zook;Feminino;09:32:51;3;750,0;Cartão de Crédito
2026-03-03;3;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Norma Shaw;Masculino;05:57:39;3;750,0;Pix
2026-03-03;216;São Paulo;Lucas Silva;Smartphone;Thomas Gibson;Feminino;02:05:40;2;3000,0;Dinheiro
2026-03-03;1372;Belo Horizonte;Ana Paula;Tablet;Glenn Weber;Masculino;12:22:48;1;1200,0;Cartão de Crédito
2026-03-03;1389;Salvador;Thiago Pereira;Notebook;James Goldstein;Masculino;12:34:48;3;10500,0;Pix
2026-03-03;1715;São Paulo;Lucas Silva;Smartwatch;Thomas Burchfield;Feminino;14:08:50;4;3200,0;Boleto
2026-03-03;1901;Belo Horizonte;Ana Paula;Smartwatch;Benjamin Macchiaroli;Feminino;04:49:51;3;2400,0;Cartão de Crédito
2026-03-04;320;Porto Alegre;Rafael Oliveira;Notebook;Dixie Mcgarey;Feminino;01:06:41;2;7000,0;Cartão de Crédito
2026-03-04;861;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Patrick Garland;Feminino;22:51:44;3;750,0;Cartão de Crédito
2026-03-04;1060;São Paulo;Aline Maria;Fone de Ouvido;Rebecca Knox;Masculino;13:37:45;4;1000,0;Dinheiro
2026-03-04;1415;Rio de Janeiro;Bruno Costa;Notebook;Gertrude Lee;Feminino;01:18:48;3;10500,0;Cartão de Crédito
2026-03-04;1619;São Paulo;Lucas Silva;Notebook;Samantha Jimenez;Masculino;05:12:50;5;17500,0;Pix
2026-03-04;1650;Belo Horizonte;Fernando Alves;Fone de Ouvido;Lyla Stafford;Masculino;23:04:50;4;1000,0;Pix
2026-03-05;153;Belo Horizonte;Ana Paula;Notebook;Penny Clement;Feminino;12:07:40;1;3500,0;Cartão de Crédito
2026-03-05;190;Porto Alegre;Mariana Lima;Fone de Ouvido;Nichol Frey;Masculino;07:04:40;1;250,0;Cartão de Crédito
2026-03-05;367;São Paulo;Aline Maria;Tablet;Judy Carey;Feminino;13:29:41;4;4800,0;Boleto
2026-03-05;470;São Paulo;Lucas Silva;Smartwatch;Ben Cortez;Masculino;15:54:42;5;4000,0;Boleto
2026-03-05;905;Porto Alegre;Rafael Oliveira;Smartphone;Billy Palm;Masculino;23:05:44;4;6000,0;Pix
2026-03-05;915;Rio de Janeiro;Carla Souza;Smartwatch;Floyd Munnerlyn;Masculino;10:37:44;5;4000,0;Dinheiro
2026-03-05;923;Salvador;Juliana Santos;Tablet;Anthony Johnson;Feminino;15:49:44;3;3600,0;Cartão de Crédito
2026-03-05;1158;São Paulo;Aline Maria;Fone de Ouvido;Otis Kliebert;Feminino;02:40:46;2;500,0;Pix
2026-03-05;1171;São Paulo;Aline Maria;Smartphone;Gregory Lund;Masculino;06:42:47;3;4500,0;Boleto
2026-03-05;1530;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Thomas Turner;Masculino;11:58:49;4;1000,0;Dinheiro
2026-03-05;1580;São Paulo;Lucas Silva;Fone de Ouvido;Selma Gallagher;Masculino;10:50:49;1;250,0;Pix
2026-03-05;1904;São Paulo;Lucas Silva;Tablet;Frank Lightfoot;Feminino;09:56:51;2;2400,0;Boleto
2026-03-06;535;São Paulo;Lucas Silva;Smartphone;Helen Newman;Feminino;03:36:42;5;7500,0;Cartão de Crédito
2026-03-06;850;Salvador;Juliana Santos;Tablet;Lucinda Thomas;Masculino;23:56:44;2;2400,0;Cartão de Crédito
2026-03-07;375;Porto Alegre;Rafael Oliveira;Smartphone;Teresa Schaedler;Feminino;05:58:41;4;6000,0;Dinheiro
2026-03-07;513;São Paulo;Aline Maria;Notebook;Jennifer Doyle;Feminino;14:30:42;1;3500,0;Pix
2026-03-07;775;São Paulo;Aline Maria;Notebook;Brandi Nathan;Masculino;04:14:44;1;3500,0;Pix
2026-03-07;1016;Porto Alegre;Mariana Lima;Fone de Ouvido;Daniel Carlozzi;Masculino;22:38:45;4;1000,0;Dinheiro
2026-03-07;1945;Salvador;Thiago Pereira;Smartphone;Christine Bell;Feminino;14:18:51;5;7500,0;Dinheiro
2026-03-08;337;Porto Alegre;Rafael Oliveira;Tablet;Tony Buchanan;Feminino;08:42:41;2;2400,0;Boleto
2026-03-08;589;São Paulo;Aline Maria;Smartwatch;Jamie Johnson;Masculino;00:42:42;2;1600,0;Pix
2026-03-08;1143;Salvador;Thiago Pereira;Notebook;Jean Davis;Feminino;03:15:46;5;17500,0;Pix
2026-03-08;1167;Rio de Janeiro;Bruno Costa;Smartphone;Alan Mcculler;Feminino;09:23:46;2;3000,0;Dinheiro
2026-03-08;1336;Salvador;Juliana Santos;Notebook;Tim Wilkinson;Masculino;15:23:48;1;3500,0;Cartão de Crédito
2026-03-09;114;Rio de Janeiro;Bruno Costa;Smartphone;Louis Samson;Masculino;22:15:39;4;6000,0;Cartão de Crédito
2026-03-09;729;Belo Horizonte;Ana Paula;Smartphone;Merle Rochester;Masculino;19:27:43;1;1500,0;Cartão de Crédito
2026-03-09;1670;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Assunta Mcshea;Masculino;06:43:50;1;250,0;Boleto
2026-03-09;1884;Belo Horizonte;Ana Paula;Fone de Ouvido;Micheal Rayner;Feminino;16:35:51;1;250,0;Boleto
2026-03-09;1975;São Paulo;Lucas Silva;Notebook;Sean Vigil;Masculino;18:06:52;5;17500,0;Pix
2026-03-10;219;Belo Horizonte;Ana Paula;Smartwatch;Samuel Riston;Feminino;13:07:40;2;1600,0;Boleto
2026-03-10;507;Belo Horizonte;Fernando Alves;Smartwatch;David Houck;Masculino;10:09:42;5;4000,0;Boleto
2026-03-10;845;Belo Horizonte;Ana Paula;Notebook;Troy Lanham;Feminino;09:12:44;5;17500,0;Dinheiro
2026-03-10;873;Salvador;Juliana Santos;Fone de Ouvido;Nicholas Leon;Feminino;12:03:44;3;750,0;Pix
2026-03-10;951;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Juanita Klingenberg;Masculino;01:02:45;1;250,0;Dinheiro
2026-03-10;1134;Salvador;Thiago Pereira;Fone de Ouvido;Donald Foley;Masculino;10:15:46;2;500,0;Dinheiro
2026-03-10;1202;Salvador;Thiago Pereira;Tablet;Clifton Zimmerman;Masculino;21:57:47;5;6000,0;Pix
2026-03-10;1476;Belo Horizonte;Ana Paula;Notebook;Robert Merrett;Masculino;13:43:49;3;10500,0;Pix
2026-03-10;1623;Porto Alegre;Rafael Oliveira;Smartwatch;Lisa Stewart;Feminino;15:03:50;5;4000,0;Cartão de Crédito
2026-03-10;1756;Salvador;Thiago Pereira;Smartwatch;Erika Ginther;Feminino;04:06:50;5;4000,0;Boleto
2026-03-11;386;Porto Alegre;Mariana Lima;Tablet;Belkis Schneider;Masculino;21:30:41;4;4800,0;Pix
2026-03-11;743;Rio de Janeiro;Bruno Costa;Smartwatch;Michael Hill;Feminino;20:36:43;1;800,0;Boleto
2026-03-11;1295;São Paulo;Aline Maria;Tablet;Steven Maasch;Feminino;10:46:48;4;4800,0;Dinheiro
2026-03-12;257;Rio de Janeiro;Carla Souza;Notebook;Elizabeth Baird;Feminino;02:52:40;3;10500,0;Boleto
2026-03-12;515;Salvador;Juliana Santos;Smartphone;Maria Kooser;Masculino;13:50:42;5;7500,0;Cartão de Crédito
2026-03-12;875;Porto Alegre;Mariana Lima;Notebook;Vance Borden;Feminino;23:25:44;5;17500,0;Cartão de Crédito
2026-03-12;1326;Salvador;Thiago Pereira;Notebook;Nita Lopez;Feminino;12:29:48;4;14000,0;Pix
2026-03-13;399;São Paulo;Lucas Silva;Fone de Ouvido;Henry Mcbride;Feminino;12:53:41;5;1250,0;Pix
2026-03-13;852;Rio de Janeiro;Carla Souza;Notebook;Jennifer Allen;Feminino;16:27:44;2;7000,0;Cartão de Crédito
2026-03-13;980;Porto Alegre;Rafael Oliveira;Fone de Ouvido;William Funk;Feminino;05:52:45;4;1000,0;Dinheiro
2026-03-13;1076;Salvador;Juliana Santos;Fone de Ouvido;Erin Hesson;Masculino;16:31:46;5;1250,0;Dinheiro
2026-03-13;1084;São Paulo;Lucas Silva;Smartphone;Arthur Rivera;Feminino;05:27:46;4;6000,0;Boleto
2026-03-13;1251;Salvador;Juliana Santos;Fone de Ouvido;Josefina Hardy;Feminino;04:12:47;3;750,0;Cartão de Crédito
2026-03-13;1285;Rio de Janeiro;Bruno Costa;Tablet;Sara Harper;Masculino;23:29:48;5;6000,0;Boleto
2026-03-13;1323;Belo Horizonte;Ana Paula;Fone de Ouvido;Sherita Bell;Masculino;18:59:48;5;1250,0;Boleto
2026-03-13;1621;Rio de Janeiro;Carla Souza;Fone de Ouvido;Timothy Hinkle;Feminino;22:27:50;4;1000,0;Boleto
2026-03-13;1682;Salvador;Thiago Pereira;Fone de Ouvido;Doris Reyna;Feminino;06:30:50;4;1000,0;Cartão de Crédito
2026-03-14;60;Porto Alegre;Rafael Oliveira;Notebook;Jeanne Santana;Masculino;03:37:39;3;10500,0;Pix
2026-03-14;302;Porto Alegre;Mariana Lima;Tablet;Judith Todd;Feminino;12:52:41;3;3600,0;Dinheiro
2026-03-14;1200;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Laverne Phillips;Feminino;22:20:47;3;750,0;Pix
2026-03-14;1338;São Paulo;Aline Maria;Smartwatch;Bobbie Warren;Feminino;06:07:48;5;4000,0;Dinheiro
2026-03-14;1540;Belo Horizonte;Fernando Alves;Tablet;Janet Stavros;Feminino;07:40:49;4;4800,0;Cartão de Crédito
